1.000	0.00645779
1.050	0.02346010
1.100	0.00006288
1.150	0.00137470
1.200	0.00007957
1.250	0.00382027
1.300	0.01105092
1.350	0.00003205
1.400	0.00002378
1.450	0.00009960
1.500	0.00010608
1.550	0.00904621
1.600	0.00007584
1.650	0.00021065
1.700	0.00365140
1.750	0.00096306
1.800	0.00014068
1.850	0.00029365
1.900	0.00021014
1.950	0.00067797
2.000	0.00041954
2.050	0.00057144
2.100	0.00068733
2.150	0.00117962
2.200	0.00289757
2.250	0.01861494
2.300	0.03953908
2.350	0.02645203
2.400	0.01475207
2.450	0.00900523
2.500	0.00613950
2.550	0.00462046
2.600	0.00359953
2.650	0.00292170
2.700	0.00242702
2.750	0.00206265
2.800	0.00179352
2.850	0.00159313
2.900	0.00140948
2.950	0.00127853
3.000	0.00116570
3.050	0.00106486
3.100	0.00098626
3.150	0.00091568
3.200	0.00085883
3.250	0.00080999
3.300	0.00076129
3.350	0.00072024
3.400	0.00067933
3.450	0.00064661
3.500	0.00061786
