1.000	0.33642918
1.050	0.34431364
1.100	0.33337475
1.150	0.33419699
1.200	0.33338087
1.250	0.33541428
1.300	0.33882027
1.350	0.33335825
1.400	0.33335330
1.450	0.33341225
1.500	0.33340032
1.550	0.33810835
1.600	0.33339783
1.650	0.33348189
1.700	0.33518591
1.750	0.33394265
1.800	0.33346967
1.850	0.33357742
1.900	0.33356218
1.950	0.33387888
2.000	0.33381169
2.050	0.33404231
2.100	0.33439433
2.150	0.33537389
2.200	0.33864342
2.250	0.36609339
2.300	0.47942078
2.350	0.72520375
2.400	0.86375323
2.450	0.91421266
2.500	0.95920415
2.550	0.96485013
2.600	0.96981353
2.650	0.97607194
2.700	0.98779122
2.750	0.98134773
2.800	0.98243053
2.850	0.98841838
2.900	0.99394441
2.950	0.98983509
3.000	0.99125962
3.050	0.99185629
3.100	0.99419655
3.150	1.00014065
3.200	0.99270595
3.250	0.99346603
3.300	0.99564691
3.350	0.99504998
3.400	0.99862735
3.450	0.99628142
3.500	0.99590437
