1.000	0.33335483
1.050	0.33336446
1.100	0.33337924
1.150	0.33339908
1.200	0.33342434
1.250	0.33345975
1.300	0.33350546
1.350	0.33356533
1.400	0.33364068
1.450	0.33374029
1.500	0.33386326
1.550	0.33402429
1.600	0.33423219
1.650	0.33450333
1.700	0.33485951
1.750	0.33533546
1.800	0.33598702
1.850	0.33686822
1.900	0.33809644
1.950	0.33980146
2.000	0.34235361
2.050	0.34578915
2.100	0.35091588
2.150	0.35807832
2.200	0.36803581
2.250	0.38152097
2.300	0.39875862
2.350	0.42025541
2.400	0.44651419
2.450	0.47610007
2.500	0.50803914
2.550	0.54287070
2.600	0.57766237
2.650	0.61164747
2.700	0.64617675
2.750	0.67601879
2.800	0.70536997
2.850	0.73206799
2.900	0.75585969
2.950	0.77658191
3.000	0.79478825
3.050	0.81161178
3.100	0.82595323
3.150	0.83872274
3.200	0.85154644
3.250	0.86194570
3.300	0.87147703
3.350	0.87882444
3.400	0.88742199
3.450	0.89397520
3.500	0.89923993
