1.000	0.99926864
1.050	0.99891950
1.100	0.99843854
1.150	0.99781536
1.200	0.99703992
1.250	0.99603190
1.300	0.99478798
1.350	0.99321504
1.400	0.99138602
1.450	0.98913468
1.500	0.98652186
1.550	0.98336870
1.600	0.97965672
1.650	0.97528178
1.700	0.97012340
1.750	0.96406622
1.800	0.95680326
1.850	0.94834564
1.900	0.93815428
1.950	0.92598738
2.000	0.91101634
2.050	0.89319590
2.100	0.87081550
2.150	0.84357994
2.200	0.81091782
2.250	0.77222800
2.300	0.72919828
2.350	0.68238630
2.400	0.63311570
2.450	0.58446066
2.500	0.53926848
2.550	0.49555320
2.600	0.45688836
2.650	0.42312270
2.700	0.39221690
2.750	0.36671812
2.800	0.34350778
2.850	0.32341976
2.900	0.30629760
2.950	0.29102404
3.000	0.27740666
3.050	0.26566698
3.100	0.25491780
3.150	0.24585086
3.200	0.23719704
3.250	0.22932370
3.300	0.22248886
3.350	0.21605832
3.400	0.21005550
3.450	0.20467526
3.500	0.19987742
