1.000	0.00008449
1.050	0.00016791
1.100	0.00015598
1.150	0.00058187
1.200	0.00037514
1.250	0.01351509
1.300	0.00391410
1.350	0.01989833
1.400	0.01946361
1.450	0.00022051
1.500	0.00042720
1.550	0.00024665
1.600	0.00003562
1.650	0.00022610
1.700	0.00015361
1.750	0.01712146
1.800	0.00023531
1.850	0.00010391
1.900	0.00042697
1.950	0.00045693
2.000	0.00094928
2.050	0.00351994
2.100	0.00051962
2.150	0.00088069
2.200	0.00170018
2.250	0.00726002
2.300	0.03605421
2.350	0.01816645
2.400	0.00846745
2.450	0.00526665
2.500	0.00345940
2.550	0.00256457
2.600	0.00199148
2.650	0.00164827
2.700	0.00134019
2.750	0.00117478
2.800	0.00101646
2.850	0.00089042
2.900	0.00079632
2.950	0.00072225
3.000	0.00065214
3.050	0.00059757
3.100	0.00056043
3.150	0.00051905
3.200	0.00048333
3.250	0.00045370
3.300	0.00042663
3.350	0.00040157
3.400	0.00038126
3.450	0.00036351
3.500	0.00034905
