1.000	25563.00967000
1.050	25545.30031800
1.100	25522.08158400
1.150	25491.03549400
1.200	25452.78236600
1.250	25379.22597800
1.300	25335.74236600
1.350	25245.98645200
1.400	25156.67353200
1.450	25090.29690800
1.500	24972.11428200
1.550	24836.67470800
1.600	24680.86881400
1.650	24500.45332200
1.700	24295.72103800
1.750	24035.01873200
1.800	23797.77415400
1.850	23499.03406800
1.900	23159.11150400
1.950	22776.45909600
2.000	22340.10405600
2.050	21837.67636200
2.100	21271.83113800
2.150	20605.75025800
2.200	19794.78781400
2.250	18747.26724600
2.300	17303.00114800
2.350	16212.26784200
2.400	15410.81056600
2.450	14747.35767200
2.500	14158.55066200
2.550	13634.62696200
2.600	13162.09956600
2.650	12732.01473600
2.700	12331.11703400
2.750	11967.03885800
2.800	11623.80487000
2.850	11305.64826200
2.900	11005.75661200
2.950	10725.73343400
3.000	10460.53402600
3.050	10211.58064800
3.100	9974.93294400
3.150	9751.61935000
3.200	9538.23289600
3.250	9335.95362400
3.300	9141.27970200
3.350	8956.93501200
3.400	8780.55830600
3.450	8611.87477400
3.500	8449.69867800
